-0.5787616622947416,-1.140825101374726
-0.551868865108013,-1.52051351823509
-0.6420787524267813,0.03947375120984252
-0.5917654183389535,-0.7281498029115809
-0.5742408359126647,-0.9526641648675211
-0.6503984010907731,0.3745620222207757
-0.5017188120183285,-2.0223891083970966
-0.6247174509986355,0.08070735321331893
-0.5509835800097085,-1.0748513381691638
-0.5475113197240794,-1.0666046177684685
-0.5487231668186702,-0.9807708699155614
-0.57803965819458,-0.4294149573493829
-0.5277263241067524,-1.1970385114708064
-0.5664110302431018,-0.49050854400020427
-0.5254659109157139,-1.102958043217204
-0.5079413284894252,-1.3274724051731441
-0.5653624641466543,-0.3105943278936946
-0.5150491300588266,-1.078217882015118
-0.5490497288149562,-0.44927494199672785
-0.5736821128106463,0.02449394311723865
-0.5186846713425987,-0.8207166384563966
-0.5433170553382888,-0.3469477533424301
-0.5211083655317801,-0.6490491427505822
-0.5363725347670305,-0.3304543125410395
-0.5047956302000822,-0.7877297568536156
-0.5341121215759921,-0.23637384428743713
-0.5119034317694835,-0.5384752336955894
-0.4803265272025354,-0.9957506780081652
-0.43469730049492744,-1.6857872046773767
-0.4827502213917168,-0.8240831823023509
-0.46522563896542807,-1.0485975442582913
-0.5273308820028769,0.045867560473370206
-0.4770175479150492,-0.7217559936480532
-0.45949296548876056,-0.9462703556039935
-0.5169141011459896,0.0706077216754561
-0.4712848744383817,-0.6194288049937555
-0.48186493629341215,-0.3784210022364245
-0.539286071950641,0.6384570750430248
-0.44213166406061494,-0.905036753600517
-0.4433435111552056,-0.8192030057476098
-0.4305030361091368,-0.9661303402513384
-0.450451312724607,-0.5699484825895836
-0.38608565649611964,-1.5703331190676428
-0.42008625525224946,-0.9413901790492525
-0.42598220972705997,-0.7779694037441335
-0.46466691586340964,-0.07143943627353135
-0.43309001129646135,-0.5287148805861073
-0.5186157912350094,0.9536853614066134
-0.463618349766962,0.1084747798329782
-0.4133050156791342,-0.6591487742884451
-0.44262150705504416,-0.10779286172226674
-0.4250969246287553,-0.3323072236782071
-0.45909752338488513,0.2966357163401831
-0.422836511437717,-0.23822675542460467
-0.4381006806729673,0.08036807478493811
-0.35968270230382043,-1.1527776440497566
-0.3889991936797303,-0.6014217314835781
-0.45578854409739905,0.5706304007002949
-0.3305294919260536,-1.438385592656518
-0.3832665202030628,-0.49909454282928034
-0.370426045156994,-0.6460218773330089
-0.34353324797026547,-1.025710294193373
-0.37284973934617544,-0.4743543816271945
-0.3587974172055159,-0.7071154639838301
-0.3986939704364562,0.08524825133967917
-0.5076402872761034,1.9555836305934593
-0.37301302034431844,-0.20860641766777774
-0.34612022315759,-0.5882948345281418
-0.35670028501262047,-0.34728703177081083
-0.37664856162809074,0.04889482589094374
-0.3310193349204828,-0.6411417007782678
-0.38844047057771186,0.3757363765011818
-0.31470659958878483,-0.7798223148813009
-0.3533913057251344,-0.07329234741069886
-0.46702172994500163,1.8746300592952927
-0.3745514294351953,0.408723258103963
-0.38513149129022567,0.6497310608612938
-0.3816592310045966,0.6579777812619891
-0.35476643381786827,0.27828936440162505
-0.29040077758938093,-0.7220952720764339
-0.25882387302243265,-1.17937071638901
-0.35250602062682984,0.3723698326552275
-0.35492971481601127,0.5440373283610417
-0.3420892397699425,0.3971099938573133
-0.36203751638541254,0.7932918515190678
-0.39603811514154236,1.422234791537458
-0.38666990038110266,1.2670607366330344
-0.23920215840324857,-1.044056646131931
-0.2638345423989386,-0.5702877610179645
-0.24162585259243,-0.8723891504261166
-0.30373109562987904,0.22207595430554478
-0.3517840165266682,1.0837799766805705
-0.27805014553774127,-0.07177871470191209
-0.28394610001255177,0.09164206060320693
-0.2992102692478022,0.41023689081274967
